19.81888614649851,80.85139803300696,0
19.84232510330289,80.83657901137252,0
19.84943668767252,80.82583233617233,0
19.85511327664692,80.81723594886265,0
19.84880615577479,80.80626844677221,0
19.81577299572035,80.79485444350549,0
19.79332192834427,80.78796052595885,0
19.73517246965967,80.77394585911884,0
19.6815531727248,80.7534835820976,0
19.63709986343913,80.73969111162121,0
19.5927572293165,80.72589376076553,0
19.53826521749884,80.70757418933488,0
19.53092983882228,80.6987652463071,0
19.49867320604399,80.68734034981391,0
19.48843379777509,80.68281714633588,0
19.44310856941096,80.67115303774759,0
19.40956419012501,80.66186596090093,0
19.3295499993586,80.64305304065834,0
19.2583652234066,80.63089171988703,0
19.21049990122692,80.62349029777924,0
19.16271155512234,80.61608272237885,0
19.07731085879802,80.60578041440387,0
19.01822512706562,80.59596296367847,0
18.96912369773305,80.59066553874099,0
18.89400007297792,80.58485787997705,0
18.83361290727831,80.57715283302804,0
18.70985120047135,80.56598844757877,0
18.63506954926816,80.5601240325189,0
18.52473474308556,80.54916406793733,0
18.43719601530733,80.54299120051527,0
18.36617477061384,80.53280079859789,0
18.3194867934718,80.52528742916144,0
18.22458083347908,80.51237997898453,0
18.1410824205009,80.5018668104096,0
18.04663657415519,80.48891399351103,0
17.98751357640338,80.48107221581266,0
17.90452133367254,80.47050453249129,0
17.81066762766324,80.45749239097303,0
17.74089810138951,80.44718343475766,0
17.70606940356127,80.44202367005012,0
17.68411533269404,80.43716188849008,0
17.60555310225854,80.42226424135947,0
17.55995972716962,80.41465684429954,0
17.5381142425612,80.40978710825151,0
17.48362028010235,80.39760608333934,0
17.43116625769641,80.38328535889725,0
17.4005162436594,80.37383949679801,0
17.36992231161,80.3643914746639,0
17.33050143375404,80.35037052385762,0
17.293111600281,80.33421761133735,0
17.24124415212875,80.31987227465342,0
17.23627449314576,80.31104608608314,0
17.23899627183111,80.29371241129616,0
17.24857023923508,80.28307851021671,0
17.25811895798841,80.27244531175717,0
17.26764258188311,80.26181295036871,0
17.27714876151906,80.25118287680819,0
17.2828419706103,80.24480216752207,0
17.28851103484061,80.23841637393384,0
17.28541309156526,80.22746996699264,0
17.28609997103297,80.2122734967673,0
17.29364663750007,80.20377072023118,0
17.30116464690049,80.1952676149007,0
17.30180855166535,80.1800693431864,0
17.30058674102363,80.16699560312622,0
17.30807077614141,80.15849893682712,0
17.32671242743598,80.13724362180064,0
17.34520786827444,80.11598995877453,0
17.36363913322432,80.09473953501623,0
17.38519193691367,80.08442581028942,0
17.42593954419483,80.08111014299863,0
17.46155972341076,80.06897880596767,0
17.50762209747604,80.0592792543393,0
17.52714965156228,80.051084573222,0
17.54485381052479,80.04501472822034,0
17.59427922206664,80.03105307077446,0
17.62602447190233,80.0231583774554,0
17.64716247752985,80.01283042779299,0
17.68051316571596,80.00280603552443,0
17.69803740863555,79.99672961091294,0
17.74701068776797,79.98274887231433,0
17.75048220429088,79.97849597767477,0
17.76260137773724,79.96361166670107,0
17.77122982683762,79.95297885776418,0
17.77983679773867,79.94234637308861,0
17.78670911312145,79.93384033735933,0
17.79527725180629,79.92320872006482,0
